MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,AZ,0789,2028-04-22,00081626,00002355,0001,P,489.00,EUR,
300,SQ,0114,2028-08-06,00144427,00001383,0001,C,169.00,SGD,
300,AZ,0789,2028-04-22,00081309,00003230,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081515,00001524,0001,P,489.00,EUR,
300,SQ,0114,2028-08-09,00144541,00001383,0001,C,509.00,SGD,
300,AZ,0789,2028-04-22,00081527,00004153,0001,P,489.00,EUR,
300,SQ,0158,2028-06-14,00179259,00001383,0001,C,235.00,SGD,
300,AZ,0789,2028-04-22,00081435,00004386,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081390,00002122,0001,P,489.00,EUR,
300,SQ,0117,2028-09-22,00168406,00001383,0001,C,339.00,SGD,
300,AZ,0789,2028-04-22,00081342,00001399,0001,P,489.00,EUR,
300,SQ,0158,2028-03-26,00170269,00001383,0001,C,235.00,SGD,
300,AZ,0789,2028-04-22,00081494,00002985,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081339,00002226,0001,P,489.00,EUR,
300,SQ,0067,2028-06-23,00115780,00001383,0001,C,156.00,SGD,
300,AZ,0789,2028-04-22,00081572,00003904,0001,P,489.00,EUR,
300,SQ,0067,2028-10-24,00135265,00001383,0001,C,156.00,SGD,
300,AZ,0789,2028-04-22,00081321,00000793,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081629,00002013,0001,P,489.00,EUR,
300,UA,3517,2028-05-25,00139833,00001383,0001,C,290.00,USD,
300,AZ,0789,2028-04-22,00081536,00003009,0001,P,489.00,EUR,
300,SQ,0114,2028-06-27,00141846,00001383,0001,C,169.00,SGD,
300,AZ,0789,2028-04-22,00081357,00000536,0001,P,489.00,EUR,
300,SQ,0067,2028-08-24,00127933,00001383,0001,C,156.00,SGD,
300,AZ,0789,2028-04-22,00081477,00001949,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081563,00002981,0001,P,489.00,EUR,
300,SQ,0067,2028-10-08,00134682,00001383,0001,C,156.00,SGD,
300,AZ,0789,2028-04-22,00081282,00003884,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081488,00003884,0001,P,489.00,EUR,
300,SQ,0325,2028-07-16,00236083,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081471,00001893,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081587,00001981,0001,P,489.00,EUR,
300,SQ,0325,2028-06-26,00232128,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081333,00002861,0001,P,489.00,EUR,
300,SQ,0325,2028-06-30,00233028,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081503,00004261,0001,P,489.00,EUR,
300,SQ,0325,2028-08-03,00239745,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081593,00001106,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081509,00001741,0001,P,489.00,EUR,
300,SQ,0325,2028-09-05,00245912,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081542,00003788,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081554,00000894,0001,P,489.00,EUR,
300,SQ,0161,2028-05-03,00196380,00001383,0001,C,235.00,SGD,
300,AZ,0789,2028-04-22,00081632,00003146,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081611,00000588,0001,P,489.00,EUR,
300,SQ,0161,2028-04-04,00193209,00001383,0001,C,235.00,SGD,
300,AZ,0789,2028-04-22,00081596,00000721,0001,P,489.00,EUR,
300,SQ,0325,2028-04-04,00216247,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081620,00001797,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081548,00003708,0001,P,489.00,EUR,
300,SQ,0325,2028-03-26,00214211,00001383,0001,C,2476.00,SGD,
300,AZ,0789,2028-04-22,00081396,00000544,0001,P,489.00,EUR,
300,SQ,0325,2028-04-13,00217766,00001383,0001,C,825.00,SGD,
300,AZ,0789,2028-04-22,00081264,00000625,0001,P,489.00,EUR,
300,AZ,0789,2028-04-22,00081381,00004486,0001,P,489.00,EUR,
300,UA,0007,2028-07-08,00014383,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-04-22,00081500,00002527,0001,P,489.00,EUR,
300,AA,0017,2028-09-21,00035015,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-04-22,00081485,00002616,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082677,00003346,0001,P,489.00,EUR,
300,UA,0941,2028-07-05,00039212,00001910,0001,C,395.00,USD,
300,AZ,0789,2028-04-29,00082764,00001937,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082794,00000424,0001,P,489.00,EUR,
300,QF,0006,2028-04-13,00040599,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-04-29,00082833,00002038,0001,P,489.00,EUR,
300,JL,0407,2028-06-11,00010608,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-04-29,00082767,00003631,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082926,00003997,0001,P,489.00,EUR,
300,DL,0106,2028-06-05,00013709,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-04-29,00082908,00000276,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082581,00002126,0001,P,489.00,EUR,
300,SQ,0002,2028-07-16,00012493,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-04-29,00082938,00002046,0001,P,489.00,EUR,
300,JL,0407,2028-06-26,00012820,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-04-29,00082824,00002250,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082668,00002250,0001,P,489.00,EUR,
300,SQ,0015,2028-04-06,00024470,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-04-29,00082872,00004177,0001,P,489.00,EUR,
300,QF,0005,2028-08-26,00029961,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-04-29,00082836,00002804,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082755,00000934,0001,P,489.00,EUR,
300,QF,0005,2028-08-17,00027889,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-04-29,00082749,00002756,0001,P,489.00,EUR,
300,QF,0005,2028-06-28,00018575,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-04-29,00082632,00002315,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082863,00003314,0001,P,489.00,EUR,
300,UA,0007,2028-08-10,00018988,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-04-29,00082653,00002684,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082785,00003607,0001,P,489.00,EUR,
300,UA,0007,2028-08-24,00020871,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-04-29,00082791,00002347,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082584,00004045,0001,P,489.00,EUR,
300,DL,0106,2028-04-21,00005039,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-04-29,00082848,00001993,0001,P,489.00,EUR,
300,QF,0005,2028-05-01,00007039,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-04-29,00082728,00003491,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082857,00003691,0001,P,489.00,EUR,
300,DL,1699,2028-04-28,00043907,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-04-29,00082851,00003222,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082902,00000813,0001,P,489.00,EUR,
300,SQ,0002,2028-04-07,00001248,00001910,0001,C,3132.00,SGD,
300,AZ,0789,2028-04-29,00082635,00000745,0001,P,489.00,EUR,
300,JL,0407,2028-04-05,00001436,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-04-29,00082686,00001548,0001,P,489.00,EUR,
300,SQ,0002,2028-04-24,00003347,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-04-29,00082734,00002969,0001,P,489.00,EUR,
300,JL,0408,2028-09-11,00045895,00001910,0001,C,1432.00,JPY,
300,AZ,0789,2028-04-29,00082797,00002459,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082623,00004029,0001,P,489.00,EUR,
300,DL,0106,2028-05-05,00007760,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-04-29,00082731,00003258,0001,P,489.00,EUR,
300,QF,0005,2028-05-13,00009443,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-04-29,00082680,00001728,0001,P,489.00,EUR,
300,AZ,0789,2028-04-29,00082932,00000962,0001,P,489.00,EUR,
300,SQ,0015,2028-05-12,00031184,00001910,0001,C,3132.00,SGD,
300,AZ,0789,2028-04-29,00082881,00002162,0001,P,489.00,EUR,
300,DL,1699,2028-06-03,00050527,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-04-29,00082710,00000681,0001,P,489.00,EUR,
300,QF,0005,2028-10-20,00037179,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-06-17,00092423,00003667,0001,P,489.00,EUR,
300,AA,0017,2028-10-20,00037648,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-17,00092177,00001909,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092447,00000235,0001,P,489.00,EUR,
300,DL,0106,2028-10-10,00036538,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092174,00002110,0001,P,489.00,EUR,
300,QF,0006,2028-03-26,00038145,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-06-17,00092444,00003049,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092306,00003876,0001,P,489.00,EUR,
300,JL,0407,2028-06-11,00010607,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-06-17,00092360,00002018,0001,P,489.00,EUR,
300,SQ,0002,2028-06-10,00008601,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-06-17,00092225,00001941,0001,P,489.00,EUR,
300,UA,0007,2028-07-06,00014169,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-17,00092500,00003908,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092363,00002475,0001,P,489.00,EUR,
300,DL,0106,2028-06-09,00014595,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092342,00003555,0001,P,489.00,EUR,
300,JL,0407,2028-04-20,00003607,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-06-17,00092261,00003555,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092282,00001989,0001,P,489.00,EUR,
300,QF,0006,2028-09-14,00061912,00001910,0001,C,354.00,AUD,
300,AZ,0789,2028-06-17,00092258,00003298,0001,P,489.00,EUR,
300,SQ,0002,2028-04-11,00001798,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-06-17,00092417,00000408,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092474,00004257,0001,P,489.00,EUR,
300,DL,0106,2028-05-02,00007364,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092198,00001648,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092222,00002315,0001,P,489.00,EUR,
300,SQ,0002,2028-05-26,00006903,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-06-17,00092330,00001853,0001,P,489.00,EUR,
300,JL,0407,2028-04-25,00004150,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-06-17,00092468,00003804,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092264,00002684,0001,P,489.00,EUR,
300,DL,1699,2028-07-22,00060317,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-17,00092153,00004310,0001,P,489.00,EUR,
300,DL,1699,2028-07-02,00056467,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-17,00092491,00004310,0001,P,489.00,EUR,
300,AA,0026,2028-07-20,00054864,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092162,00002154,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092309,00004181,0001,P,489.00,EUR,
300,DL,0106,2028-07-06,00019822,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092459,00001536,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092345,00003146,0001,P,489.00,EUR,
300,AA,0017,2028-07-18,00022199,00001910,0001,C,570.00,USD,
300,AZ,0789,2028-06-17,00092441,00001785,0001,P,489.00,EUR,
300,DL,0106,2028-07-26,00023598,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092390,00003459,0001,P,489.00,EUR,
300,SQ,0015,2028-04-04,00024152,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-06-17,00092168,00000837,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092183,00004394,0001,P,489.00,EUR,
300,AA,0017,2028-06-19,00016788,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-17,00092216,00004418,0001,P,489.00,EUR,
300,SQ,0015,2028-04-13,00025613,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-06-17,00092372,00001676,0001,P,489.00,EUR,
300,AZ,0789,2028-06-17,00092456,00001315,0001,P,489.00,EUR,
300,DL,1699,2028-08-02,00062252,00001910,0001,C,380.00,USD,
300,AZ,0789,2028-06-17,00092351,00002748,0001,P,489.00,EUR,
300,AA,0026,2028-10-02,00064591,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-17,00092384,00002632,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093192,00003667,0001,P,489.00,EUR,
300,SQ,0067,2028-03-28,00098715,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-06-21,00093189,00002375,0001,P,489.00,EUR,
300,AA,0064,2028-04-16,00068457,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093021,00004326,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093360,00001464,0001,P,489.00,EUR,
300,DL,1699,2028-09-02,00068494,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093210,00000853,0001,P,489.00,EUR,
300,DL,1984,2028-04-10,00078406,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093003,00003896,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093099,00004506,0001,P,489.00,EUR,
300,AA,0064,2028-07-05,00077358,00001910,0001,C,380.00,USD,
300,AZ,0789,2028-06-21,00093243,00002142,0001,P,489.00,EUR,
300,AA,0064,2028-08-17,00082207,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093267,00001403,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093201,00002511,0001,P,489.00,EUR,
300,DL,1984,2028-05-02,00082811,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093147,00003880,0001,P,489.00,EUR,
300,AA,0064,2028-08-21,00082719,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093372,00001989,0001,P,489.00,EUR,
300,UA,3504,2028-08-23,00079788,00001910,0001,C,395.00,USD,
300,AZ,0789,2028-06-21,00093120,00001805,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093087,00003571,0001,P,489.00,EUR,
300,DL,1699,2028-09-18,00071419,00001910,0001,C,380.00,USD,
300,AZ,0789,2028-06-21,00093006,00001319,0001,P,489.00,EUR,
300,DL,1699,2028-09-16,00071294,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093204,00001893,0001,P,489.00,EUR,
300,UA,3504,2028-07-03,00069473,00001910,0001,C,395.00,USD,
300,AZ,0789,2028-06-21,00093384,00003559,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093117,00000480,0001,P,489.00,EUR,
300,DL,1699,2028-09-11,00070499,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093297,00000193,0001,P,489.00,EUR,
300,SQ,0066,2028-06-09,00074955,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-06-21,00093303,00003595,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093279,00002889,0001,P,489.00,EUR,
300,UA,3516,2028-07-18,00111344,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-21,00093249,00000765,0001,P,489.00,EUR,
300,UA,0007,2028-09-17,00024926,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093198,00002166,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093102,00003760,0001,P,489.00,EUR,
300,AA,0017,2028-07-25,00023896,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093306,00003796,0001,P,489.00,EUR,
300,AA,0017,2028-10-02,00036597,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093072,00003378,0001,P,489.00,EUR,
300,AZ,0789,2028-06-21,00093081,00003579,0001,P,489.00,EUR,
300,AA,0017,2028-09-16,00034046,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-06-21,00093351,00002343,0001,P,489.00,EUR,
300,UA,3516,2028-06-07,00103721,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-21,00093066,00001247,0001,P,489.00,EUR,
300,JL,0407,2028-04-27,00004423,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-06-21,00093255,00003455,0001,P,489.00,EUR,
300,JL,0407,2028-06-26,00012821,00001910,0001,C,477.00,JPY,
300,AZ,0789,2028-06-21,00093033,00002796,0001,P,489.00,EUR,
300,SQ,0015,2028-09-18,00056783,00001910,0001,C,1044.00,SGD,
300,AZ,0789,2028-06-21,00093276,00000869,0001,P,489.00,EUR,
300,SQ,0066,2028-04-01,00061583,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-06-21,00093171,00003406,0001,P,489.00,EUR,
300,AA,0026,2028-06-01,00048103,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-21,00093369,00002547,0001,P,489.00,EUR,
300,UA,3504,2028-03-31,00051082,00001910,0001,C,1187.00,USD,
300,AZ,0789,2028-06-21,00093129,00002547,0001,P,489.00,EUR,
300,UA,3516,2028-08-16,00117130,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-06-21,00093153,00001516,0001,P,489.00,EUR,
300,DL,1984,2028-09-04,00107105,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102288,00000448,0001,P,489.00,EUR,
300,DL,1984,2028-09-04,00107167,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102291,00001524,0001,P,489.00,EUR,
300,SQ,0067,2028-05-22,00109598,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-08-07,00102462,00002270,0001,P,489.00,EUR,
300,DL,1984,2028-08-20,00104099,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102378,00002768,0001,P,489.00,EUR,
300,SQ,0067,2028-05-27,00110388,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-08-07,00102488,00004169,0001,P,489.00,EUR,
300,AZ,0789,2028-08-07,00102120,00002475,0001,P,489.00,EUR,
300,UA,3517,2028-08-09,00154742,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-08-07,00102330,00002953,0001,P,489.00,EUR,
300,UA,3517,2028-04-08,00130612,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-08-07,00102309,00001403,0001,P,489.00,EUR,
300,SQ,0067,2028-08-09,00124919,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-08-07,00102444,00004113,0001,P,489.00,EUR,
300,UA,3517,2028-06-03,00141398,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-08-07,00102471,00002957,0001,P,489.00,EUR,
300,SQ,0114,2028-04-03,00136389,00001910,0001,C,160.00,SGD,
300,AZ,0789,2028-08-07,00102384,00004611,0001,P,489.00,EUR,
300,UA,3504,2028-08-21,00079381,00001910,0001,C,395.00,USD,
300,AZ,0789,2028-08-07,00102297,00003655,0001,P,489.00,EUR,
300,UA,3504,2028-09-12,00084300,00001910,0001,C,395.00,USD,
300,AZ,0789,2028-08-07,00102141,00003093,0001,P,489.00,EUR,
300,SQ,0066,2028-06-23,00077714,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-08-07,00102485,00004005,0001,P,489.00,EUR,
300,UA,3516,2028-04-01,00090611,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-08-07,00102264,00000705,0001,P,489.00,EUR,
300,SQ,0066,2028-08-31,00091005,00001910,0001,C,296.00,SGD,
300,AZ,0789,2028-08-07,00102369,00002961,0001,P,489.00,EUR,
300,AA,0017,2028-08-14,00027504,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102366,00000713,0001,P,489.00,EUR,
300,UA,0007,2028-11-01,00027435,00001910,0001,C,380.00,USD,
300,AZ,0789,2028-08-07,00102129,00000388,0001,P,489.00,EUR,
300,DL,1699,2028-08-20,00066008,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102276,00003314,0001,P,489.00,EUR,
300,AZ,0789,2028-08-07,00102324,00004233,0001,P,489.00,EUR,
300,UA,3504,2028-06-11,00065363,00001910,0001,C,395.00,USD,
300,AZ,0789,2028-08-07,00102132,00002005,0001,P,489.00,EUR,
300,DL,1699,2028-08-20,00066044,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102375,00004635,0001,P,489.00,EUR,
300,UA,3516,2028-05-23,00100506,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-08-07,00102210,00000894,0001,P,489.00,EUR,
300,DL,1984,2028-07-11,00096382,00001910,0001,C,190.00,USD,
300,AZ,0789,2028-08-07,00102417,00001829,0001,P,489.00,EUR,
300,SQ,0067,2028-04-23,00103912,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-08-07,00102459,00000809,0001,P,489.00,EUR,
300,SQ,0066,2028-09-09,00092849,00001910,0001,C,148.00,SGD,
300,AZ,0789,2028-08-07,00102261,00001797,0001,P,489.00,EUR,
300,SQ,0866,2028-05-30,00314235,00001910,0001,C,230.00,SGD,
300,AZ,0789,2028-08-07,00102222,00002885,0001,P,489.00,EUR,
300,SQ,0866,2028-04-18,00306122,00001910,0001,C,230.00,SGD,
300,AZ,0789,2028-08-07,00102414,00001745,0001,P,489.00,EUR,
300,SQ,0326,2028-05-30,00261694,00001910,0001,C,781.00,SGD,
300,AZ,0789,2028-08-07,00102258,00003615,0001,P,489.00,EUR,
300,SQ,0866,2028-08-25,00331284,00001910,0001,C,230.00,SGD,
300,AZ,0789,2028-08-07,00102135,00001247,0001,P,489.00,EUR,
300,AZ,0789,2028-08-07,00102177,00003623,0001,P,489.00,EUR,
300,SQ,0866,2028-08-07,00328052,00001910,0001,C,230.00,SGD,
300,AZ,0789,2028-08-07,00102216,00003354,0001,P,489.00,EUR,
300,SQ,0866,2028-07-03,00320795,00001910,0001,C,230.00,SGD,
300,AZ,0789,2028-08-07,00102477,00002921,0001,P,489.00,EUR,
300,AZ,0789,2028-08-07,00102387,00003258,0001,P,489.00,EUR,
300,SQ,0326,2028-08-21,00273058,00001910,0001,C,781.00,SGD,
300,AZ,0789,2028-08-07,00102267,00000468,0001,P,489.00,EUR,
300,AZ,0789,2028-08-07,00102315,00003936,0001,P,489.00,EUR,
300,SQ,0863,2028-08-29,00297157,00001910,0001,C,230.00,SGD,
300,AZ,0789,2028-08-23,00105402,00004326,0001,P,489.00,EUR,
300,SQ,0326,2028-06-26,00265404,00001910,0001,C,781.00,SGD,
300,AZ,0789,2028-08-23,00105288,00002608,0001,P,489.00,EUR,
300,SQ,0866,2028-03-29,00302199,00001910,0001,C,230.00,SGD,
300,SQ,0997,2028-06-06,00392337,00001910,0001,C,409.00,SGD,
300,SQ,0997,2028-04-18,00382741,00001910,0001,C,409.00,SGD,
300,SQ,0997,2028-04-18,00382735,00001910,0001,C,409.00,SGD,
300,SQ,0997,2028-04-20,00383086,00001910,0001,C,409.00,SGD,
300,SQ,0997,2028-08-30,00408520,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105294,00003671,0001,P,489.00,EUR,
300,SQ,0997,2028-09-17,00412008,00001910,0001,C,409.00,SGD,
300,SQ,0997,2028-07-14,00399460,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105479,00002539,0001,P,489.00,EUR,
300,SQ,0988,2028-05-23,00350825,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105405,00000669,0001,P,489.00,EUR,
300,SQ,0988,2028-05-15,00348886,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105435,00002122,0001,P,489.00,EUR,
300,SQ,0988,2028-04-13,00342960,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105348,00002768,0001,P,489.00,EUR,
300,SQ,0988,2028-04-09,00341895,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105381,00000938,0001,P,489.00,EUR,
300,SQ,0988,2028-09-10,00372037,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105204,00004478,0001,P,489.00,EUR,
300,SQ,0988,2028-09-10,00372038,00001910,0001,C,409.00,SGD,
300,SQ,0988,2028-08-25,00369229,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105426,00002017,0001,P,489.00,EUR,
300,SQ,0988,2028-08-23,00368565,00001910,0001,C,409.00,SGD,
300,AZ,0789,2028-08-23,00105417,00003410,0001,P,489.00,EUR,
300,SQ,0988,2028-07-18,00361732,00001910,0001,C,409.00,SGD,
300,UA,3517,2028-08-09,00154743,00001910,0001,C,274.00,USD,
300,UA,3517,2028-06-27,00146498,00001910,0001,C,274.00,USD,
300,SQ,0158,2028-05-03,00174550,00001910,0001,C,222.00,SGD,
300,SQ,0158,2028-07-15,00182738,00001910,0001,C,222.00,SGD,
300,AZ,0789,2028-08-23,00105255,00000074,0001,P,489.00,EUR,
300,SQ,0158,2028-04-08,00171777,00001910,0001,C,222.00,SGD,
300,UA,3516,2028-09-05,00121390,00001910,0001,C,274.00,USD,
300,AZ,0789,2028-08-23,00105336,00003158,0001,P,489.00,EUR,
300,UA,3516,2028-08-09,00115587,00001910,0001,C,549.00,USD,
300,AZ,0789,2028-08-23,00105477,00004611,0001,P,489.00,EUR,
300,UA,3516,2028-04-28,00095827,00001910,0001,C,274.00,USD,
300,SQ,0067,2028-08-27,00128313,00001910,0001,C,148.00,SGD,
300,SQ,0067,2028-08-24,00127646,00001910,0001,C,444.00,SGD,
300,SQ,0325,2028-07-16,00236136,00001910,0001,C,781.00,SGD,
300,SQ,0325,2028-06-26,00232388,00001910,0001,C,781.00,SGD,
300,SQ,0325,2028-08-07,00240409,00001910,0001,C,781.00,SGD,
300,SQ,0325,2028-07-20,00237110,00001910,0001,C,781.00,SGD,
300,SQ,0325,2028-06-01,00227380,00001910,0001,C,781.00,SGD,
300,SQ,0326,2028-05-06,00258449,00001910,0001,C,781.00,SGD,
300,SQ,0158,2028-10-17,00191654,00001910,0001,C,445.00,SGD,
300,SQ,0161,2028-07-27,00205805,00001910,0001,C,445.00,SGD,
300,SQ,0161,2028-06-30,00202861,00001910,0001,C,222.00,SGD,
300,AZ,0789,2028-08-23,00105261,00003916,0001,P,489.00,EUR,
300,AZ,0789,2028-08-23,00105339,00001905,0001,P,489.00,EUR,
300,SQ,0161,2028-08-18,00208546,00001910,0001,C,222.00,SGD,
300,SQ,0015,2028-06-10,00036939,00000445,0001,C,1044.00,SGD,
300,QF,0005,2028-06-11,00015030,00000445,0001,C,354.00,AUD,
300,AZ,0789,2028-08-23,00105174,00003900,0001,P,489.00,EUR,
300,AA,0017,2028-09-16,00033987,00000445,0001,C,190.00,USD,
300,UA,0007,2028-07-23,00016392,00000445,0001,C,190.00,USD,
300,SQ,0002,2028-08-19,00016353,00000445,0001,C,1044.00,SGD,
