MANDT,CARRID,CONNID,FLDATE,PRICE,CURRENCY,PLANETYPE,SEATSMAX,SEATSOCC,PAYMENTSUM,SEATSMAX_B,SEATSOCC_B,SEATSMAX_F,SEATSOCC_F
300,BA,0500,2026-07-26,216.89,GBP,737-200,130,114,22312.64,10,9,8,7
300,BA,0500,2026-08-06,211.69,GBP,A321,220,179,35241.09,22,18,11,9
300,BA,0500,2026-08-19,208.58,GBP,A321,220,196,40335.98,22,19,11,9
300,BA,0500,2026-09-01,228.27,GBP,A310-300,280,225,50508.49,22,18,10,8
300,BA,0500,2026-09-11,175.65,GBP,737-200,130,93,18075.56,10,7,8,6
300,BA,0500,2026-09-22,221.56,GBP,A321,220,159,38201.41,22,15,11,7
300,BA,0500,2026-10-05,223.34,GBP,A319,220,189,37512.81,22,19,10,9
300,BA,0500,2026-10-15,179.85,GBP,A310-300,280,223,44936.52,22,18,10,8
300,BA,0500,2026-10-26,177.71,GBP,A321,220,193,36509.25,22,20,11,9
300,BA,0500,2026-11-07,189.39,GBP,A321,220,162,30173.58,22,17,11,8
300,BA,0500,2026-11-19,211.39,GBP,A310-300,280,207,40870.67,22,15,10,7
300,BA,0501,2026-01-05,227.39,GBP,A319,220,204,42000.11,22,20,10,9
300,BA,0501,2026-01-16,225.12,GBP,A310-300,280,190,44879.98,22,15,10,6
300,BA,0501,2026-01-26,201.27,GBP,A321,220,160,34501.90,22,16,11,8
300,BA,0501,2026-02-07,196.76,GBP,A310-300,280,216,46969.19,22,18,10,8
300,BA,0501,2026-02-18,227.71,GBP,A310-300,280,228,54906.16,22,17,10,7
300,BA,0501,2026-02-28,209.92,GBP,A319,220,177,37832.59,22,17,10,7
300,BA,0501,2026-03-13,206.50,GBP,737-200,130,108,21564.50,10,8,8,6
300,BA,0501,2026-03-26,228.88,GBP,737-200,130,97,25186.20,10,8,8,6
300,BA,0501,2026-04-06,207.08,GBP,A310-300,280,214,39414.99,22,17,10,7
300,BA,0501,2026-04-16,218.27,GBP,A310-300,280,222,47735.27,22,17,10,7
300,BA,0501,2026-04-28,228.26,GBP,A321,220,190,47714.02,22,20,11,9
300,BA,0501,2026-05-10,230.76,GBP,737-200,130,107,25631.11,10,8,8,6
300,BA,0501,2026-05-24,189.60,GBP,737-200,130,114,22871.25,10,9,8,6
300,BA,0501,2026-06-07,197.01,GBP,A319,220,208,41484.66,22,21,10,9
300,BA,0501,2026-06-18,174.53,GBP,A319,220,176,27922.31,22,17,10,8
300,BA,0501,2026-06-29,219.45,GBP,737-200,130,94,20489.07,10,8,8,6
300,BA,0501,2026-07-12,185.79,GBP,A321,220,154,29546.86,22,16,11,7
300,BA,0501,2026-07-26,173.40,GBP,A310-300,280,259,40941.88,22,21,10,9
300,BA,0501,2026-08-06,221.70,GBP,737-200,130,101,22293.91,10,8,8,6
300,BA,0501,2026-08-19,178.89,GBP,737-200,130,95,16214.19,10,7,8,5
300,BA,0501,2026-09-01,220.03,GBP,A319,220,169,41356.59,22,17,10,7
300,BA,0501,2026-09-11,188.45,GBP,A321,220,146,24204.19,22,16,11,7
300,BA,0501,2026-09-22,192.81,GBP,A310-300,280,231,46190.94,22,17,10,8
300,BA,0501,2026-10-05,178.08,GBP,A319,220,168,26617.34,22,17,10,7
300,BA,0501,2026-10-15,198.64,GBP,A310-300,280,204,43680.16,22,16,10,7
300,BA,0501,2026-10-26,192.98,GBP,737-200,130,86,17993.16,10,7,8,5
300,BA,0501,2026-11-07,216.56,GBP,737-200,130,121,24692.07,10,10,8,7
300,BA,0501,2026-11-19,219.45,GBP,A310-300,280,264,65623.01,22,20,10,9
300,LH,0500,2026-01-05,205.33,EUR,A319,220,166,37397.14,22,16,10,8
300,LH,0500,2026-01-16,234.46,EUR,737-200,130,113,25636.91,10,8,8,7
300,LH,0500,2026-01-26,189.04,EUR,A319,220,194,36211.88,22,19,10,9
300,LH,0500,2026-02-07,210.54,EUR,737-200,130,117,24111.46,10,9,8,7
300,LH,0500,2026-02-18,186.04,EUR,737-200,130,110,19725.65,10,9,8,6
300,LH,0500,2026-02-28,233.57,EUR,A319,220,172,42184.19,22,16,10,7
300,LH,0500,2026-03-13,244.91,EUR,727-200,189,137,28903.56,18,13,11,7
300,LH,0500,2026-03-26,203.45,EUR,737-200,130,97,21160.20,10,8,8,6
300,LH,0500,2026-04-06,219.87,EUR,A321,220,157,32481.41,22,16,11,7
300,LH,0500,2026-04-16,221.98,EUR,727-200,189,165,38285.66,18,15,11,9
300,LH,0500,2026-04-28,216.68,EUR,A319,220,149,36747.54,22,16,10,7
300,LH,0500,2026-05-10,244.30,EUR,727-200,189,147,32851.06,18,14,11,9
300,LH,0500,2026-05-24,188.34,EUR,A319,220,189,40546.31,22,18,10,8
300,LH,0500,2026-06-07,221.65,EUR,A319,220,204,51057.11,22,20,10,10
300,LH,0500,2026-06-18,237.49,EUR,737-200,130,117,24183.75,10,9,8,7
300,LH,0500,2026-06-29,215.39,EUR,737-200,130,100,24555.12,10,8,8,6
300,LH,0500,2026-07-12,247.82,EUR,A321,220,192,45561.23,22,19,11,10
300,LH,0500,2026-07-26,248.34,EUR,737-200,130,109,25567.55,10,8,8,7
300,LH,0500,2026-08-06,202.90,EUR,737-200,130,119,27490.07,10,9,8,7
300,LH,0500,2026-08-19,185.75,EUR,737-200,130,112,18381.37,10,8,8,7
300,LH,0500,2026-09-01,202.66,EUR,727-200,189,144,31050.31,18,14,11,8
300,LH,0500,2026-09-11,223.65,EUR,A319,220,147,35853.61,22,15,10,6
300,LH,0500,2026-09-22,198.69,EUR,727-200,189,154,34363.59,18,15,11,9
300,LH,0500,2026-10-05,209.39,EUR,727-200,189,176,38202.75,18,16,11,10
300,LH,0500,2026-10-15,209.21,EUR,737-200,130,87,15781.15,10,6,8,5
300,LH,0500,2026-10-26,185.41,EUR,A321,220,178,37945.83,22,18,11,9
300,LH,0500,2026-11-07,215.87,EUR,A319,220,194,40408.00,22,20,10,8
300,LH,0500,2026-11-19,237.40,EUR,737-200,130,113,30400.03,10,9,8,7
300,LH,0501,2026-01-05,228.18,EUR,A319,220,188,38765.80,22,19,10,8
300,LH,0501,2026-01-16,240.92,EUR,A319,220,208,47129.89,22,20,10,9
300,LH,0501,2026-01-26,241.01,EUR,A321,220,153,35220.26,22,16,11,7
300,LH,0501,2026-02-07,197.11,EUR,A319,220,204,40185.41,22,21,10,9
300,LH,0501,2026-02-18,230.46,EUR,727-200,189,163,40243.42,18,15,11,9
300,LH,0501,2026-02-28,184.95,EUR,A319,220,148,31181.18,22,14,10,7
300,LH,0501,2026-03-13,208.00,EUR,727-200,189,177,42283.32,18,17,11,10
300,LH,0501,2026-03-26,240.92,EUR,A319,220,211,49399.66,22,21,10,9
300,LH,0501,2026-04-06,180.60,EUR,727-200,189,139,22170.70,18,13,11,7
300,LH,0501,2026-04-16,200.47,EUR,727-200,189,137,27904.66,18,13,11,8
300,LH,0501,2026-04-28,241.58,EUR,727-200,189,173,45164.99,18,16,11,10
300,LH,0501,2026-05-10,180.97,EUR,A319,220,160,32266.62,22,15,10,7
300,LH,0501,2026-05-24,238.85,EUR,727-200,189,165,41923.73,18,15,11,10
300,LH,0501,2026-06-07,190.76,EUR,727-200,189,170,32863.83,18,16,11,10
300,LH,0501,2026-06-18,239.68,EUR,A321,220,190,50728.37,22,19,11,8
300,LH,0501,2026-06-29,184.78,EUR,A321,220,160,30151.92,22,15,11,7
300,LH,0501,2026-07-12,240.35,EUR,A319,220,173,38601.35,22,16,10,8
300,LH,0501,2026-07-26,201.48,EUR,A321,220,171,38683.31,22,16,11,8
300,LH,0501,2026-08-06,216.07,EUR,A319,220,206,42799.05,22,20,10,9
300,LH,0501,2026-08-19,224.74,EUR,A321,220,184,40127.55,22,18,11,10
300,LH,0501,2026-09-01,214.32,EUR,A321,220,171,39228.66,22,17,11,8
300,LH,0501,2026-09-11,222.84,EUR,A321,220,153,38137.28,22,15,11,8
300,LH,0501,2026-09-22,183.12,EUR,A321,220,147,30088.65,22,14,11,7
300,LH,0501,2026-10-05,186.80,EUR,737-200,130,121,22233.89,10,9,8,7
300,LH,0501,2026-10-15,203.47,EUR,A319,220,161,33755.13,22,16,10,6
300,LH,0501,2026-10-26,206.97,EUR,727-200,189,165,35191.17,18,16,11,9
300,LH,0501,2026-11-07,189.30,EUR,A321,220,146,30501.77,22,14,11,7
300,LH,0501,2026-11-19,199.68,EUR,737-200,130,106,19113.82,10,8,8,7
300,LH,0600,2026-01-05,642.15,EUR,A310-300,280,206,132759.11,22,17,10,7
300,LH,0600,2026-01-16,705.10,EUR,747-400,385,301,242212.82,31,25,21,15
300,LH,0600,2026-01-26,752.25,EUR,DC-10-10,380,338,269362.83,41,37,18,17
300,LH,0600,2026-02-07,825.85,EUR,747-400,385,264,187563.92,31,20,21,15
300,LH,0600,2026-02-18,656.02,EUR,A310-300,280,191,115257.96,22,15,10,6
300,LH,0600,2026-02-28,641.62,EUR,DC-10-10,380,345,229915.74,41,37,18,16
300,LH,0600,2026-03-13,674.46,EUR,747-400,385,335,245924.91,31,27,21,18
300,LH,0600,2026-03-26,806.89,EUR,A330-300,223,214,178790.40,22,21,11,11
300,LH,0600,2026-04-06,842.28,EUR,A330-300,223,201,164814.14,22,19,11,9
300,LH,0600,2026-04-16,732.69,EUR,DC-10-10,380,276,180594.37,41,29,18,13
300,LH,0600,2026-04-28,760.75,EUR,DC-10-10,380,263,189150.71,41,30,18,12
300,LH,0600,2026-05-10,829.44,EUR,A330-300,223,167,125359.12,22,16,11,7
300,LH,0600,2026-05-24,733.84,EUR,A330-300,223,177,114550.45,22,18,11,9
300,LH,0600,2026-06-07,844.86,EUR,A310-300,280,249,211122.48,22,19,10,8
300,LH,0600,2026-06-18,697.41,EUR,A330-300,223,207,133363.73,22,20,11,9
300,LH,0600,2026-06-29,633.73,EUR,DC-10-10,380,305,209409.48,41,31,18,14
300,LH,0600,2026-07-12,782.55,EUR,A310-300,280,228,196574.60,22,19,10,9
300,LH,0600,2026-07-26,767.27,EUR,DC-10-10,380,321,235979.73,41,36,18,14
300,LH,0600,2026-08-06,671.18,EUR,A310-300,280,198,147959.08,22,15,10,6
300,LH,0600,2026-08-19,817.32,EUR,DC-10-10,380,279,216783.70,41,31,18,13
300,LH,0600,2026-09-01,756.88,EUR,A330-300,223,167,130581.92,22,16,11,7
300,LH,0600,2026-09-11,638.74,EUR,A310-300,280,203,144474.85,22,15,10,7
300,LH,0600,2026-09-22,758.77,EUR,DC-10-10,380,351,247482.30,41,38,18,16
300,LH,0600,2026-10-05,715.66,EUR,747-400,385,343,254691.88,31,27,21,19
300,LH,0600,2026-10-15,674.46,EUR,A330-300,223,190,141459.88,22,19,11,9
300,LH,0600,2026-10-26,800.30,EUR,A310-300,280,238,174396.51,22,19,10,8
300,LH,0600,2026-11-07,681.91,EUR,A310-300,280,207,162102.29,22,16,10,6
300,LH,0600,2026-11-19,657.44,EUR,747-400,385,260,165903.36,31,20,21,14
300,LH,0601,2026-01-05,783.44,EUR,DC-10-10,380,318,282189.09,41,35,18,14
300,LH,0601,2026-01-16,705.88,EUR,DC-10-10,380,310,186311.85,41,35,18,15
300,LH,0601,2026-01-26,737.13,EUR,A330-300,223,191,140824.25,22,18,11,10
300,LH,0601,2026-02-07,640.45,EUR,A310-300,280,250,152427.98,22,19,10,9
300,LH,0601,2026-02-18,733.76,EUR,DC-10-10,380,312,259859.71,41,34,18,13
300,LH,0601,2026-02-28,651.15,EUR,DC-10-10,380,339,194307.83,41,35,18,15
300,LH,0601,2026-03-13,668.63,EUR,747-400,385,287,183903.08,31,23,21,15
300,LH,0601,2026-03-26,715.79,EUR,A330-300,223,170,134731.78,22,17,11,8
300,LH,0601,2026-04-06,661.08,EUR,DC-10-10,380,296,187062.52,41,31,18,13
300,LH,0601,2026-04-16,708.68,EUR,A310-300,280,228,179074.65,22,17,10,7
300,LH,0601,2026-04-28,676.23,EUR,DC-10-10,380,269,184344.41,41,29,18,13
300,LH,0601,2026-05-10,771.05,EUR,DC-10-10,380,286,222917.68,41,29,18,14
300,LH,0601,2026-05-24,825.21,EUR,DC-10-10,380,354,263000.46,41,38,18,17
300,LH,0601,2026-06-07,774.55,EUR,747-400,385,271,226894.17,31,21,21,15
300,LH,0601,2026-06-18,769.67,EUR,A310-300,280,207,138323.97,22,16,10,6
300,LH,0601,2026-06-29,765.82,EUR,A330-300,223,205,150016.42,22,19,11,10
300,LH,0601,2026-07-12,736.90,EUR,A330-300,223,193,155109.53,22,19,11,9
300,LH,0601,2026-07-26,708.98,EUR,747-400,385,345,259568.87,31,29,21,18
300,LH,0601,2026-08-06,826.31,EUR,A310-300,280,190,147451.55,22,15,10,7
300,LH,0601,2026-08-19,687.43,EUR,DC-10-10,380,315,202244.04,41,34,18,15
300,LH,0601,2026-09-01,733.97,EUR,DC-10-10,380,268,204470.51,41,30,18,13
300,LH,0601,2026-09-11,621.90,EUR,A310-300,280,193,106521.08,22,16,10,6
300,LH,0601,2026-09-22,781.41,EUR,DC-10-10,380,359,309393.81,41,37,18,18
300,LH,0601,2026-10-05,737.17,EUR,DC-10-10,380,336,223718.36,41,35,18,15
300,LH,0601,2026-10-15,807.15,EUR,DC-10-10,380,253,220850.66,41,26,18,11
300,LH,0601,2026-10-26,808.51,EUR,747-400,385,334,272208.25,31,28,21,16
300,LH,0601,2026-11-07,742.67,EUR,A330-300,223,199,150966.16,22,20,11,9
300,LH,0601,2026-11-19,827.56,EUR,A330-300,223,159,122041.06,22,16,11,8
300,SQ,0300,2026-01-05,1712.43,SGD,A310-300,280,205,375889.46,22,17,10,6
300,SQ,0300,2026-01-16,1621.09,SGD,A330-300,223,182,318854.86,22,17,11,9
300,SQ,0300,2026-01-26,1711.38,SGD,A330-300,223,153,251893.63,22,15,11,6
300,SQ,0300,2026-02-07,1479.63,SGD,747-400,385,364,480746.36,31,30,21,19
300,SQ,0300,2026-02-18,1434.00,SGD,747-400,385,273,403362.32,31,23,21,15
300,SQ,0300,2026-02-28,1560.41,SGD,DC-10-10,380,262,406225.12,41,29,18,13
300,SQ,0300,2026-03-13,1331.64,SGD,A330-300,223,196,227477.11,22,18,11,9
300,SQ,0300,2026-03-26,1487.55,SGD,DC-10-10,380,269,393007.91,41,27,18,12
300,SQ,0300,2026-04-06,1699.94,SGD,A310-300,280,225,379721.23,22,18,10,8
300,SQ,0300,2026-04-16,1426.77,SGD,A310-300,280,218,307921.82,22,16,10,8
300,SQ,0300,2026-04-28,1423.91,SGD,DC-10-10,380,296,365997.82,41,34,18,14
300,SQ,0300,2026-05-10,1636.99,SGD,747-400,385,324,602521.46,31,25,21,18
300,SQ,0300,2026-05-24,1580.65,SGD,747-400,385,295,502516.75,31,25,21,15
300,SQ,0300,2026-06-07,1457.88,SGD,A330-300,223,155,215137.32,22,15,11,8
300,SQ,0300,2026-06-18,1329.01,SGD,A310-300,280,239,301016.50,22,20,10,8
300,SQ,0300,2026-06-29,1438.25,SGD,DC-10-10,380,353,571582.81,41,39,18,16
300,SQ,0300,2026-07-12,1620.67,SGD,DC-10-10,380,352,625091.77,41,37,18,15
300,SQ,0300,2026-07-26,1457.46,SGD,747-400,385,321,478313.66,31,26,21,16
300,SQ,0300,2026-08-06,1434.70,SGD,747-400,385,274,417852.71,31,23,21,14
300,SQ,0300,2026-08-19,1560.02,SGD,A330-300,223,189,313144.20,22,19,11,9
300,SQ,0300,2026-09-01,1450.29,SGD,A330-300,223,194,295193.19,22,19,11,9
300,SQ,0300,2026-09-11,1509.56,SGD,DC-10-10,380,306,401922.92,41,35,18,15
300,SQ,0300,2026-09-22,1274.63,SGD,A310-300,280,207,241880.49,22,16,10,6
300,SQ,0300,2026-10-05,1295.76,SGD,747-400,385,262,382567.23,31,20,21,13
300,SQ,0300,2026-10-15,1473.79,SGD,A310-300,280,199,258037.40,22,17,10,7
300,SQ,0300,2026-10-26,1628.77,SGD,DC-10-10,380,300,511464.17,41,31,18,13
300,SQ,0300,2026-11-07,1347.55,SGD,A310-300,280,256,361826.84,22,19,10,9
300,SQ,0300,2026-11-19,1299.03,SGD,DC-10-10,380,333,450836.84,41,36,18,15
300,SQ,0301,2026-01-05,1656.65,SGD,A310-300,280,211,326604.40,22,17,10,8
300,SQ,0301,2026-01-16,1320.47,SGD,A310-300,280,200,266916.63,22,16,10,7
300,SQ,0301,2026-01-26,1680.14,SGD,A310-300,280,194,287109.51,22,14,10,7
300,SQ,0301,2026-02-07,1654.85,SGD,747-400,385,369,565492.87,31,31,21,18
300,SQ,0301,2026-02-18,1376.43,SGD,A310-300,280,263,400461.59,22,20,10,10
300,SQ,0301,2026-02-28,1243.99,SGD,DC-10-10,380,255,344797.72,41,28,18,13
300,SQ,0301,2026-03-13,1633.87,SGD,A310-300,280,185,325610.30,22,15,10,7
300,SQ,0301,2026-03-26,1591.71,SGD,747-400,385,301,522878.97,31,23,21,17
300,SQ,0301,2026-04-06,1640.92,SGD,747-400,385,266,494713.36,31,21,21,13
300,SQ,0301,2026-04-16,1557.77,SGD,747-400,385,271,363372.80,31,23,21,15
300,SQ,0301,2026-04-28,1289.75,SGD,DC-10-10,380,314,426802.53,41,33,18,15
300,SQ,0301,2026-05-10,1566.18,SGD,747-400,385,262,453899.27,31,20,21,13
300,SQ,0301,2026-05-24,1451.14,SGD,DC-10-10,380,279,400887.52,41,32,18,13
300,SQ,0301,2026-06-07,1351.62,SGD,DC-10-10,380,315,436257.41,41,32,18,15
300,SQ,0301,2026-06-18,1518.59,SGD,A330-300,223,212,302824.31,22,20,11,10
300,SQ,0301,2026-06-29,1402.03,SGD,A330-300,223,153,204653.61,22,14,11,7
300,SQ,0301,2026-07-12,1559.63,SGD,747-400,385,281,401110.97,31,23,21,14
300,SQ,0301,2026-07-26,1348.32,SGD,747-400,385,257,321841.99,31,22,21,15
300,SQ,0301,2026-08-06,1515.46,SGD,A330-300,223,158,234788.76,22,15,11,8
300,SQ,0301,2026-08-19,1358.47,SGD,DC-10-10,380,282,431270.33,41,29,18,14
300,SQ,0301,2026-09-01,1274.43,SGD,DC-10-10,380,260,357235.17,41,30,18,12
300,SQ,0301,2026-09-11,1508.90,SGD,DC-10-10,380,254,338200.17,41,28,18,12
300,SQ,0301,2026-09-22,1299.59,SGD,A330-300,223,203,275759.84,22,21,11,9
300,SQ,0301,2026-10-05,1591.77,SGD,DC-10-10,380,290,430301.09,41,29,18,13
300,SQ,0301,2026-10-15,1600.41,SGD,A310-300,280,262,384936.41,22,21,10,9
300,SQ,0301,2026-10-26,1407.11,SGD,747-400,385,295,361180.05,31,23,21,15
300,SQ,0301,2026-11-07,1681.68,SGD,DC-10-10,380,308,450931.64,41,34,18,14
300,SQ,0301,2026-11-19,1421.66,SGD,A330-300,223,157,203133.54,22,15,11,7
300,AA,0100,2026-01-05,555.57,USD,DC-10-10,380,314,166287.89,41,32,18,15
300,AA,0100,2026-01-16,466.34,USD,DC-10-10,380,298,140634.04,41,34,18,14
300,AA,0100,2026-01-26,612.91,USD,DC-10-10,380,265,162344.08,41,30,18,12
300,AA,0100,2026-02-07,572.82,USD,A330-300,223,212,118960.27,22,21,11,10
300,AA,0100,2026-02-18,608.37,USD,DC-10-10,380,346,223594.60,41,36,18,17
300,AA,0100,2026-02-28,486.33,USD,DC-10-10,380,315,170798.47,41,32,18,15
300,AA,0100,2026-03-13,563.60,USD,DC-10-10,380,253,122032.41,41,29,18,10
300,AA,0100,2026-03-26,595.46,USD,747-400,385,267,153429.18,31,20,21,14
300,AA,0100,2026-04-06,506.56,USD,A330-300,223,169,96724.45,22,17,11,9
300,AA,0100,2026-04-16,548.44,USD,A330-300,223,201,97069.97,22,20,11,9
300,AA,0100,2026-04-28,614.41,USD,747-400,385,337,184257.42,31,26,21,16
300,AA,0100,2026-05-10,562.33,USD,A330-300,223,209,132977.53,22,21,11,10
300,AA,0100,2026-05-24,577.79,USD,DC-10-10,380,315,156786.62,41,35,18,15
300,AA,0100,2026-06-07,508.10,USD,A310-300,280,211,91406.23,22,16,10,7
300,AA,0100,2026-06-18,461.00,USD,DC-10-10,380,268,119575.12,41,27,18,13
300,AA,0100,2026-06-29,481.65,USD,A330-300,223,161,66294.93,22,16,11,8
300,AA,0100,2026-07-12,512.00,USD,A310-300,280,267,116628.03,22,22,10,9
300,AA,0100,2026-07-26,513.95,USD,747-400,385,345,177645.26,31,27,21,19
300,AA,0100,2026-08-06,592.92,USD,DC-10-10,380,302,189044.28,41,31,18,14
300,AA,0100,2026-08-19,579.27,USD,DC-10-10,380,261,171132.88,41,28,18,13
300,AA,0100,2026-09-01,555.02,USD,DC-10-10,380,262,136676.07,41,27,18,12
300,AA,0100,2026-09-11,463.50,USD,DC-10-10,380,270,124013.21,41,29,18,13
300,AA,0100,2026-09-22,464.03,USD,A330-300,223,206,95007.02,22,20,11,11
300,AA,0100,2026-10-05,557.85,USD,DC-10-10,380,354,207839.37,41,39,18,17
300,AA,0100,2026-10-15,518.79,USD,DC-10-10,380,283,149176.85,41,32,18,14
300,AA,0100,2026-10-26,593.06,USD,A330-300,223,160,86702.25,22,16,11,8
300,AA,0100,2026-11-07,468.82,USD,DC-10-10,380,349,174359.37,41,37,18,15
300,AA,0100,2026-11-19,508.97,USD,A310-300,280,210,96256.94,22,17,10,8
300,AA,0101,2026-01-05,525.08,USD,A310-300,280,229,114624.67,22,19,10,8
300,AA,0101,2026-01-16,564.02,USD,DC-10-10,380,265,143101.35,41,30,18,13
300,AA,0101,2026-01-26,511.58,USD,747-400,385,258,117868.76,31,19,21,14
300,AA,0101,2026-02-07,482.03,USD,DC-10-10,380,251,113379.84,41,28,18,12
300,AA,0101,2026-02-18,598.64,USD,A330-300,223,178,99619.73,22,18,11,9
300,AA,0101,2026-02-28,488.33,USD,DC-10-10,380,277,115881.04,41,29,18,12
300,AA,0101,2026-03-13,634.09,USD,A310-300,280,220,120968.82,22,17,10,7
300,AA,0101,2026-03-26,564.63,USD,A310-300,280,241,144720.45,22,19,10,8
300,AA,0101,2026-04-06,476.90,USD,DC-10-10,380,295,144516.65,41,31,18,13
300,AA,0101,2026-04-16,537.67,USD,747-400,385,332,185533.58,31,26,21,18
300,AA,0101,2026-04-28,567.70,USD,A330-300,223,161,96384.20,22,16,11,7
300,AA,0101,2026-05-10,486.18,USD,DC-10-10,380,364,185793.93,41,39,18,16
300,AA,0101,2026-05-24,632.84,USD,747-400,385,352,203466.96,31,27,21,20
300,AA,0101,2026-06-07,501.52,USD,A310-300,280,256,110367.99,22,21,10,9
300,AA,0101,2026-06-18,560.16,USD,A330-300,223,166,79509.88,22,17,11,8
300,AA,0101,2026-06-29,579.70,USD,A330-300,223,152,97967.10,22,15,11,7
300,AA,0101,2026-07-12,619.94,USD,A330-300,223,205,123032.33,22,20,11,9
300,AA,0101,2026-07-26,530.23,USD,A330-300,223,179,92316.81,22,18,11,8
300,AA,0101,2026-08-06,565.31,USD,747-400,385,351,197514.69,31,29,21,19
300,AA,0101,2026-08-19,613.12,USD,A330-300,223,165,105068.33,22,17,11,7
300,AA,0101,2026-09-01,581.54,USD,747-400,385,272,165568.75,31,22,21,15
300,AA,0101,2026-09-11,497.55,USD,A330-300,223,198,94563.12,22,19,11,10
300,AA,0101,2026-09-22,624.27,USD,747-400,385,277,190034.63,31,23,21,14
300,AA,0101,2026-10-05,492.38,USD,A310-300,280,236,128678.34,22,18,10,8
300,AA,0101,2026-10-15,625.77,USD,A330-300,223,183,105077.38,22,18,11,8
300,AA,0101,2026-10-26,632.25,USD,A330-300,223,196,129982.46,22,20,11,9
300,AA,0101,2026-11-07,636.30,USD,A330-300,223,168,93174.87,22,16,11,8
300,AA,0101,2026-11-19,598.92,USD,A310-300,280,192,129374.44,22,16,10,6
300,AF,0100,2026-01-05,168.38,EUR,A319,220,154,27589.77,22,16,10,6
300,AF,0100,2026-01-16,166.24,EUR,A321,220,202,36187.95,22,20,11,10
300,AF,0100,2026-01-26,159.85,EUR,727-200,189,180,29770.53,18,16,11,10
300,AF,0100,2026-02-07,166.61,EUR,737-200,130,110,17735.49,10,9,8,7
300,AF,0100,2026-02-18,181.44,EUR,A319,220,201,32279.65,22,20,10,9
300,AF,0100,2026-02-28,138.76,EUR,A321,220,166,23123.36,22,17,11,8
300,AF,0100,2026-03-13,170.18,EUR,A321,220,207,37300.63,22,22,11,10
300,AF,0100,2026-03-26,180.05,EUR,737-200,130,124,25579.95,10,9,8,8
300,AF,0100,2026-04-06,161.27,EUR,A319,220,174,24947.31,22,16,10,8
300,AF,0100,2026-04-16,139.51,EUR,A319,220,153,19704.87,22,15,10,6
300,AF,0100,2026-04-28,157.32,EUR,727-200,189,161,28685.45,18,16,11,9
300,AF,0100,2026-05-10,173.23,EUR,727-200,189,161,25112.97,18,15,11,9
300,AF,0100,2026-05-24,136.24,EUR,A319,220,192,22557.68,22,19,10,9
300,AF,0100,2026-06-07,143.63,EUR,A321,220,208,26440.89,22,21,11,11
300,AF,0100,2026-06-18,173.71,EUR,727-200,189,159,28483.37,18,14,11,9
300,AF,0100,2026-06-29,154.61,EUR,737-200,130,101,13941.96,10,8,8,6
300,AF,0100,2026-07-12,140.15,EUR,A319,220,202,26907.51,22,21,10,10
300,AF,0100,2026-07-26,181.70,EUR,727-200,189,152,29045.66,18,14,11,9
300,AF,0100,2026-08-06,136.77,EUR,727-200,189,144,19505.68,18,14,11,9
300,AF,0100,2026-08-19,152.84,EUR,A321,220,189,31820.06,22,19,11,9
300,AF,0100,2026-09-01,183.10,EUR,A321,220,160,31419.86,22,15,11,7
300,AF,0100,2026-09-11,144.68,EUR,A319,220,195,25141.09,22,20,10,9
300,AF,0100,2026-09-22,139.70,EUR,A319,220,164,20033.57,22,16,10,7
300,AF,0100,2026-10-05,140.44,EUR,737-200,130,118,18760.07,10,9,8,7
300,AF,0100,2026-10-15,155.65,EUR,737-200,130,105,14501.88,10,8,8,6
300,AF,0100,2026-10-26,176.16,EUR,A321,220,167,32084.98,22,16,11,9
300,AF,0100,2026-11-07,179.23,EUR,737-200,130,113,22688.11,10,8,8,6
300,AF,0100,2026-11-19,179.77,EUR,A321,220,187,35937.24,22,19,11,9
300,AF,0101,2026-01-05,163.40,EUR,A319,220,210,30024.61,22,20,10,9
300,AF,0101,2026-01-16,179.85,EUR,A321,220,195,35167.45,22,20,11,9
300,AF,0101,2026-01-26,189.32,EUR,737-200,130,104,18166.77,10,8,8,6
300,AF,0101,2026-02-07,188.75,EUR,A321,220,207,38841.31,22,20,11,10
300,AF,0101,2026-02-18,152.87,EUR,737-200,130,107,15093.33,10,9,8,7
300,AF,0101,2026-02-28,171.05,EUR,A319,220,163,23794.40,22,17,10,7
300,AF,0101,2026-03-13,153.20,EUR,727-200,189,140,20476.38,18,14,11,8
300,AF,0101,2026-03-26,160.25,EUR,727-200,189,140,24885.22,18,13,11,9
300,AF,0101,2026-04-06,154.23,EUR,A319,220,167,28937.62,22,17,10,8
300,AF,0101,2026-04-16,161.89,EUR,A319,220,195,28542.18,22,20,10,8
300,AF,0101,2026-04-28,184.54,EUR,727-200,189,141,29064.47,18,13,11,8
300,AF,0101,2026-05-10,183.99,EUR,A319,220,179,34082.93,22,18,10,8
300,AF,0101,2026-05-24,158.41,EUR,727-200,189,164,28475.87,18,16,11,9
300,AF,0101,2026-06-07,188.21,EUR,A321,220,211,37032.50,22,22,11,11
300,AF,0101,2026-06-18,144.96,EUR,A319,220,153,24213.65,22,15,10,7
300,AF,0101,2026-06-29,146.58,EUR,A321,220,158,23650.85,22,16,11,7
300,AF,0101,2026-07-12,167.23,EUR,727-200,189,159,24221.98,18,14,11,10
300,AF,0101,2026-07-26,155.08,EUR,A319,220,167,27189.61,22,17,10,7
300,AF,0101,2026-08-06,149.45,EUR,727-200,189,158,26016.83,18,15,11,9
